"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"239",1583,9112,78,17,"BPS  Riparian",2200,"EVT  Conifer",366068
"240",1583,9117,19,4,"BPS  Riparian",2200,"EVT  Riparian",19511
"241",1583,9118,2,0,"BPS  Riparian",2200,"EVT  Riparian",28631
"242",1583,9120,13,3,"BPS  Riparian",2200,"EVT  Riparian",49032
"243",1583,9202,9,2,"BPS  Riparian",2200,"EVT  Riparian",6538
"244",1583,9312,3,1,"BPS  Riparian",2200,"EVT  Conifer",68274
"245",1583,9315,2,0,"BPS  Riparian",2200,"EVT  Conifer-Hardwood",8924
"246",1583,9317,9,2,"BPS  Riparian",2200,"EVT  Exotic Tree-Shrub",14779
"247",1583,9620,3,1,"BPS  Riparian",2200,"EVT  Riparian",30862
"248",1583,9817,172,38,"BPS  Riparian",2200,"EVT  Exotic Herbaceous",100697
"249",1584,7238,7,2,"BPS  Riparian",8695,"EVT  Hardwood",16541
"250",1584,7239,21,5,"BPS  Riparian",8695,"EVT  Conifer-Hardwood",23986
"251",1584,7240,25,6,"BPS  Riparian",8695,"EVT  Hardwood",16416
"252",1584,7241,416,93,"BPS  Riparian",8695,"EVT  Conifer-Hardwood",132986
"253",1584,7296,148,33,"BPS  Riparian",8695,"EVT  Developed-Low Intensity",21617
"254",1584,7297,34,8,"BPS  Riparian",8695,"EVT  Developed-Medium Intensity",10233
"255",1584,7298,3,1,"BPS  Riparian",8695,"EVT  Developed-High Intensity",4931
"256",1584,7299,432,96,"BPS  Riparian",8695,"EVT  Developed-Roads",131673
"257",1584,7301,259,58,"BPS  Riparian",8695,"EVT  Hardwood",256176
"258",1584,7302,687,153,"BPS  Riparian",8695,"EVT  Hardwood",1320325
"259",1584,7362,163,36,"BPS  Riparian",8695,"EVT  Conifer",42970
"260",1584,7366,947,211,"BPS  Riparian",8695,"EVT  Conifer",222611
"261",1584,7407,19,4,"BPS  Riparian",8695,"EVT  Conifer",21155
"262",1584,7409,32,7,"BPS  Riparian",8695,"EVT  Grassland",647
